asin,vote,reviewText,overall,summary
B000YXC2LI,,Button fly? You're kidding. Also way to tight in the thighs. Had to return it.,1,Button Fly and too tight
B000YXC2LI,3.0,"I bought exactly the same sized dark stone washed 501s from the same supplier only a couple of months ago. This pair were almost two inches smaller around the waist than the last pair and tighter on the legs. And no, I have not put on any weight, the original pair have been washed several times and they are still nice and loose. It must be where they are manufactured and this probably has nothing to do with the suppliers. It's no good Levis telling us about the quality of their products, if their quality control is this bad.",2,sizes are not consistent
B000YXC2LI,,"Nice jeans but not a true 36"" waist. Feels like a 34"".",2,Two Stars
B000YXC2LI,,exactly as advertised. fast shipping thank you,5,Five Stars
B000YXC2LI,,great jeans for my man!,4,Four Stars
B000YXC2LI,,great ,5,Five Stars
B000YXC2LI,,"These were as expected. Bought them for my husband who's been wearing these specific jeans forEVER. He's kind of picky about his 501's so I'm happy he's happy with them, especially for the price!",5,Same old jeans with a bargain buck
B000YXC2LI,,Seem a little small,1,One Star
B000YXC2LI,,"washed them, did not use a dryer. Air dried. pressed. fit way too small. 33/29. fit at least two sizes smaller.",2,"washed them, did not use a dryer. Air ..."
B000YXC2LI,,Good fit. Will buy again in different color.,4,Four Stars
B000YXC2LI,,,4,Four Stars
B000YXC2LI,,So far so good.,5,Five Stars
B000YXC2LI,,all it matches the description. Thank you,5,Five Stars
B000YXC2LI,,What can I say Levi's are the best except the Press could have been a little better it advertises $25 but I paid a lot more than that so in my opinion I should have to charge you what they promote,3,Levi's button fly 501 black size 30 30 advertise 25 paid 60
B000YXC2LI,,Great jeans,5,Five Stars
B000YXC2LI,,can't believe these are levis. Poor workmanship. button holes look like they were made with a pocket knife.,2,poor quality
B000YXC2LI,,"I'm 6'3"" and 190lbs. The 34x34 fit perfect. Gives me about 2 extra inches I can full at the cuff and get that nice look over Clarks Desert boots or my black converse. Matches well with a leather jacket or a brown corduroy trucker jacket. I also wear it with a plum Mercer Harrington jacket.",5,"6'3"" and 190lbes = perfect fit"
B000YXC2LI,,Fit great and great price.,5,Five Stars
B000YXC2LI,,ok,3,Three Stars
B000YXC2LI,,Love it,5,Five Stars
B000YXC2LI,,"I can't say I'm disappointed with the quality as levis never disappoints but this is my first 501's and I gotta tell you this having a button up crotch instead of a zipper caught me by surprise and after wearing them for a month I'll never buy another one.

Good quality but make sure you know what makes theses (original).",3,501s not for me but fit great and quality is good
B000YXC2LI,,"I keep re-purchasing these over time.  Being male, going to the mall just isn't gonna happen.",5,What I expected. Which is good!
B000YXC2LI,4.0,"Buying Levi's online is now next to impossible to get a solid pair that fits. I purchased a few pairs and the sizing on all is all over the place. On this pair the legs were tight and waist loose, causing them to expose my lower back when sitting. Not a fan of the button fly overall but have a few older pairs of 501's which fit perfectly. Stitching was poor and they were Made in Mexico which I believe are better than the other foreign countries Levi's makes their jeans in now. I'd recommend buying in store so you can know what you are getting ahead of time and save the hassle of the return.",2,Sizing Issues
B000YXC2LI,,"My boyfriend's favorite, glad I can order them online, good price.",5,"Great jeans, good price."
B000YXC2LI,,Never disappointed,5,Five Stars
B000YXC2LI,,Great fit and quick turn shipping. Really happy about the experience and the product!,5,Five Stars
B000YXC2LI,,"Way too small for me, the legs are tight and the waist too big.",2,"Way too small for me, the legs are tight and the waist too big."
B000YXC2LI,,Worn them for years.,5,Levis
B000YXC2LI,,"Great fit, he was very pleased.",5,Five Stars
B000YXC2LI,,"Unfortunately the waist and leg LENGTH fit, but the width was a little tight for my legs so I'm going to have to work to break them in or never sit down with them on.",4,High Quality Jeans but very stiff at first
B000YXC2LI,,same as always.,4,old style
B000YXC2LI,,Levi's still fit the same they are the only jeans I buy..,5,Five Stars
B000YXC2LI,,I think this runs small.,2,Small
B000YXC2LI,,it shrinks a little bit after washing,3,It shrinks
B000YXC2LI,,Perfect,5,Perfect
B000YXC2LI,,rides low waist and constantly hitching up;,4,Four Stars
B000YXC2LI,,"It is what it is, not my first pair!!! Love my levy's",5,Good deal
B000YXC2LI,,Love these.,5,Five Stars
B000YXC2LI,,Fit great; I just didn't realize they have all buttons instead of one button and a zipper.  I really dislike the all-button style so that would have made a difference for me.  Other than that; I really like them.,4,Great jeans; but no zipper!
B000YXC2LI,,"Ordered two pairs of Levi's 501 original fit from Amazon, less than one month apart. While the sizing seems consistent, the second pair, made in Egypt, is definitely made from lighter-weight denim than the first, which was made in Mexico. The weights are 678 g and 725 g, a difference of 47 g, or about 1.7 oz. If a pair takes about 1.5 yards of fabric to make (32w x 30l) this means that the Egyptian denim has a weight of about 1 oz per yard less than the Mexican. This is reflected in an immediately noticeable difference in ""feel"" -- the Egyptian pair has a softer hand; the Mexican pair seems sturdier and more canvas-like. A couple of stitching details also seem more careless on the Egyptian, although there are enough authentic features so that I don't suspect a counterfeit -- maybe it's just sloppy quality control? In any event I'm reluctant to order more, since there is no way to specify country of origin and it's not possible to be sure what I'm going to get. The Mexican pair is solid and great, taking off one star for lack of manufacturing consistency.",4,"Nice, solid jeans, but some inconsistency depending on country where manufactured."
B000YXC2LI,,Very good product,5,Five Stars
B000YXC2LI,,Way too small did not fit my husband at all! Size listed on the order and tag incorrect! Very disappointed that I have no more time to return this expensive but nice Christmas present! I really wish to have my money refunded or to get to send back for my money back please!,1,Very unsatisfactory
B000YXC2LI,,"I'll never go to the store to try and find my jeans again. Right size, color and it was at my door in two days. Click, Click, and done good stuff.",5,and done good stuff.
B000YXC2LI,,"34""s toooo small 36""s toooo loose 35""s just right. I guess you could say Mister in-between, Good fit.",5,"35"" 501's Good fit"
B000YXC2LI,,Classis jeans from Levi's. Always loved the button down.,5,Levi's Classic
B000YXC2LI,,Great,5,Five Stars
B000YXC2LI,,Jeans were very tight on leg specifically thigh. Also had a button fly.,3,Different than we tjought
B000YXC2LI,,These jeans fit me perfectly. Exactly as I hoped.,5,Five Stars
B000YXC2LI,,You can't beat 501's...,4,Four Stars
B000YXC2LI,,I've washed them only once so far.  They fit great.,5,Great Fir
B000YXC2LI,,Nice jeans came quickly decent price,4,Four Stars
B000YXC2LI,,"levi's are still great , would buy again, very good price",5,Five Stars
B000YXC2LI,,I do not consider what I receive to be light stonewash - matches medium stonewash fairly well.  I exchanged them twice and still didn't receive the correct color.  Product is tagged incorrectly from the manufacturer.,2,I do not consider what I receive to be light ...
B000YXC2LI,2.0,"This product was flawed, but Amazon doesn't give me an option to say this...only ""size"" issues. They actually fit fine. It was a flaw in the material over the button fly. I just received another pair with the same flaw...and it is a flaw. What appears over the button fly is material that seems to have a permanent crease in it...the crease is also lighter in color....when you wear these, the fly buttons are exposed looking like the fly is wanting to be open. I've worn 501's for decades..but will not buy again..at least online. Sorry, but these are MADE IN MEXICO OVERSEAS. Returning these now.",1,They actually fit fine. It was a flaw in the material over ...
B000YXC2LI,,Fits as expected.,5,Five Stars
B000YXC2LI,,Love them,5,Five Stars
B000YXC2LI,,My husband loves them. Great fit!,5,Great fit!
B000YXC2LI,,as expected,5,Five Stars
B000YXC2LI,,"Love 501s. Have been wearing them for decades and I like they way the fit as opposed to zipper jeans.  They are just more comfortable!  And, of course, they get better as they age.",5,The Perfect Jeans
B000YXC2LI,,That's why I Byam all the time and I asked good quality and they always fit right,5,... why I Byam all the time and I asked good quality and they always fit
B000YXC2LI,,Great?,5,Five Stars
B000YXC2LI,,Excellent and good price.,4,Four Stars
B000YXC2LI,,They're 501s... That is all :-),5,Five Stars
B000YXC2LI,,Very Good!!!,4,Four Stars
B000YXC2LI,,Nice fit,5,Five Stars
B000YXC2LI,,"My son really likes these jeans and would wear them every day if he could.  He is tall and slim; we have a hard time finding slim pants that are long enough, these are perfect!",5,Great for tall and skinny......
B000YXC2LI,,"These jeans fit when arrived but were stiff and uncomfortable.  I thought they just needed a wash. They came out just as stiff, but also twisted and wrinkled. I tried to wash again, same problem. Still stiff. Ironing got out the wrinkles, but now they are about two sizes smaller and won't fit.  I wasted $40.",1,I wasted $40.
B000YXC2LI,,Levis only! That bout says it all...,5,Five Stars
B000YXC2LI,,1 of the 501 jeans I bought were used.,1,WTF !
B000YXC2LI,,Love how it fits,5,Five Stars
B000YXC2LI,,Nothing fits and lasts like these jeans. Just as I remember.,5,Excellent.
B000YXC2LI,,Great,5,Great
B000YXC2LI,,Grreat buy!,5,Five Stars
B000YXC2LI,,they fit great,5,Five Stars
B000YXC2LI,,Classic 501's nothing more need be said.,5,Five Stars
B000YXC2LI,,Probably my favorite pair of jeans ever! Look awesome.,5,Five Stars
B000YXC2LI,,"Levi's 501's. Look good with anything, last a long time. comfortable.  Downsides?  Button fly. Low waist so tucked in shirts don't stay that way. Legs are slim - so if upper or lower legs are larger go with a different cut.",5,Levi's 501's
B000YXC2LI,,Bought for my husband. True to size.,5,Five Stars
B000YXC2LI,,"I'm 5'5"" and I wear a 36"" in most Levi's. These fit as expected. They are a little tighter in the thigh than 505s, but I like the fit of the leg better.

Plenty of room in the crotch, good fit in the posterior and good range of movement.

I can't wait to wear them everywhere to break them in.",5,Classic fit and style
B000YXC2LI,,"You can't go wrong with the classic Levi's 501 jeans!  Great looking, fit and very durable.  Will definitely buy them again from Amazon as my size seems to be hard to find anywhere.",5,Classic and Durable Levi's 501 Jeans.....
B000YXC2LI,,Matches the picture pretty well and if you haven't noticed: it uses buttons instead of a zipper.,5,Material is on the rough side if you're looking for that.
B000YXC2LI,,The jeans are great but we ordered too small,5,Excellent quality jeans for a good price
B000YXC2LI,,"The perfect fit. My boyfriend wanted for Christmas but I told him that I couldn't find it. Now for valentine's day I surprised him. He's in love with his gift, to the point that want to wear it everyday.",5,Tailor made
